user_id,tenant_company,tenant_first_name,tenant_name,owner_name,owner_email,tenant_gender,tenant_address,num_lot,monthly_rent,rent_balance,overdue_days,next_revision,end_date,nature,Départ
1,N/A,Patrick,DELAGRANDA,Eric MAIGNAN,ericmaignan@gmail.com,F,140 RUE SAINT CHARLES,1,20,0,0,5/1/2017,5/1/2017,Habitation meublé,5/1/2016
1,N/A,Hughes,MONNIER,Stéphane PAUCHET,stéphanepauchet@gmail.com,F,152 RUE DAMREMONT,13,4110,0,0,3/5/2017,3/5/2017,Habitation meublé,3/5/2016
1,N/A,Philippe,NARASSIGUIN,Eddy ANFRAY,eddyanfray@gmail.com,F,20 rue Du Terrage,604,1290,0,0,5/23/2017,5/23/2017,Habitation meublé,5/23/2016
1,N/A,Christophe,LEROUX,Jean-Francois PATEL,jean-francoispatel@gmail.com,F,22 rue Tournefort,17,3140,0,0,3/1/2018,3/1/2018,Habitation meublé,3/1/2017
1,N/A,Philippe,PAVARD,Julien RAULT,julienrault@gmail.com,F,241 CROIX NIVERT,21,950,0,0,5/1/2017,5/1/2017,Habitation meublé,5/1/2016
1,N/A,Christophe,LEJEUNE,Françoise LE CORRE,françoiselecorre@gmail.com,F,289 RUE LECOURBE,1,1300,0,0,8/4/2017,8/4/2017,Habitation meublé,8/4/2016
1,N/A,Evelyne,DUPONT,Pierre BUCHARD,pierrebuchard@gmail.com,F,29 Av de Lowendal,6,2990,0,0,5/27/2017,11/27/2017,Habitation meublé,2/27/2017
1,N/A,Laurent,MILLOT,Pamela PILOT,pamelapilot@gmail.com,F,29 AV. DE SUFFREN,19,4470,0,0,10/14/2017,10/14/2017,Habitation meublé,10/14/2016
1,N/A,Fabien,LEBLANC,Hubert FARGEIX,hubertfargeix@gmail.com,F,30 RUE FABERT,17,2240,0,0,1/6/2018,1/6/2018,Habitation meublé,1/6/2017
1,N/A,Laurent,SITA,Stephane LACHAZE,stephanelachaze@gmail.com,F,322 RUE ST JACQUES,34,1470,0,0,2/1/2018,5/1/2017,Habitation meublé,2/1/2017
1,N/A,Benoit,FABULET,Emmanuel ROUX-BANNEVILLE,emmanuelroux-banneville@gmail.com,F,36 Rue de Lourmel,9,1440,0,0,8/10/2017,8/10/2017,Habitation meublé,8/10/2016
1,N/A,Arnaud,DUPUIS,Egbert JOLICOEUR,egbertjolicoeur@gmail.com,F,40 avenue Charles Floquet,6,650,0,0,8/1/2017,8/1/2017,Habitation meublé,8/1/2016
1,N/A,Xavier,MULLIEZ,Helene LE VEN,heleneleven@gmail.com,F,51 RUE DE BABYLONE,32,1990,0,0,1/1/2018,1/1/2018,Habitation meublé,1/1/2017
1,N/A,Rebecka,USUNIER,Vincent DACQUET,vincentdacquet@gmail.com,F,62/68 AV. DE SUFFREN,77,1960,0,0,8/1/2017,8/1/2017,Habitation meublé,8/1/2016
1,N/A,Serge,MAYAUD,Séverine MAAGD,séverinemaagd@gmail.com,F,66 rue Raymond Barbet,1,3290,0,0,1/11/2018,1/11/2018,Habitation meublé,1/11/2017
1,N/A,Roland,MICUCCI,Jean-Luc MICOL,jean-lucmicol@gmail.com,F,66 rue Raymond Barbet,3,4140,0,0,8/1/2017,8/1/2017,Habitation meublé,8/1/2016
1,N/A,Patrick,WIEN,Edouard VEYRET,edouardveyret@gmail.com,F,83/87 AVENUE D'ITALIE,44,3900,0,0,11/5/2017,11/5/2017,Habitation meublé,11/5/2016
1,N/A,Eric,BOIREAU,Edouard VEYRET,edouardveyret@gmail.com,F,83/87 AVENUE D'ITALIE,57,4350,0,0,10/1/2017,10/1/2017,Habitation meublé,10/1/2016
1,N/A,Thierry,CATAPOULE,Edouard VEYRET,edouardveyret@gmail.com,F,83/87 AVENUE D'ITALIE,69,1890,0,0,4/1/2017,4/1/2017,Habitation meublé,4/1/2016
1,N/A,Dominique,GIRAUD-CASTAING,Ludovic METAYER,ludovicmetayer@gmail.com,F,9 Rue Bardinet,9,4670,0,0,1/15/2018,1/15/2018,Habitation meublé,1/15/2017
1,N/A,Elisabeth,GUERIN,Ludovic METAYER,ludovicmetayer@gmail.com,F,9 Rue Bardinet,12,1880,0,0,2/10/2018,2/10/2018,Habitation meublé,2/10/2017
1,N/A,Renaud,THEODOLY LANNES,Françoise FRERE,françoisefrere@gmail.com,F,9 RUE DE MEZIERES,46,600,0,0,9/1/2017,9/1/2017,Habitation meublé,9/1/2016
1,N/A,Claire,CHATEL,Virginie CARTIER,virginiecartier@gmail.com,F,94/94BIS BOULEVARD PEREIRE,317,2150,0,0,5/30/2017,5/30/2017,Habitation meublé,5/30/2016
1,N/A,Jean Luc,DENEVE,Alexandra LEFFLOT,alexandralefflot@gmail.com,F,14-16 RUE DE REIMS,224,2550,0,0,1/1/2018,1/1/2018,Habitation non meublé,1/1/2017
1,N/A,Pascal,DELEPOULLE,Benoit HELAINE,benoithelaine@gmail.com,F,14/16 Rue de Reims,2,2500,0,0,11/14/2017,11/14/2017,Habitation non meublé,11/14/2016
1,N/A,François,DELANNOY,Benoit HELAINE,benoithelaine@gmail.com,F,14/16 Rue de Reims,219,80,0,0,5/17/2017,5/17/2017,Habitation non meublé,5/17/2016
1,N/A,Phillipe,DUHAMEL,Eric MAIGNAN,ericmaignan@gmail.com,F,140 RUE SAINT CHARLES,76,3810,0,0,2/1/2018,2/1/2018,Habitation non meublé,2/1/2017
1,N/A,Olivier,FERRANTELLI,Frank RISOUL,frankrisoul@gmail.com,F,16/26 Avenue de Suffren,394,600,0,0,1/13/2018,1/13/2018,Habitation non meublé,1/13/2017
1,N/A,François,BLANCHER,Pascal LANGOUET-PRIGENT,pascallangouet-prigent@gmail.com,F,2/8 RUE DU GENERAL HENRYS,44,240,0,0,7/1/2017,8/2/2017,Habitation non meublé,8/2/2016
1,N/A,Stéphane,RICOUART-MAILLET,Josette CHAMPAUD,josettechampaud@gmail.com,F,237 RUE  LA CROIX NIVERT,127,2850,0,0,1/1/2018,1/1/2018,Habitation non meublé,1/1/2017
1,N/A,Tony,DE PASSEMAR,Jean-Hervé DESTAMPES,jean-hervédestampes@gmail.com,F,3/5 RUE PAUL LAURENT,1,3570,0,0,7/1/2017,7/1/2017,Habitation non meublé,7/1/2016
1,N/A,Nicolas,COCHEZ,Laurence DEBAIN,laurencedebain@gmail.com,F,3/7 BIS RUE LACAILLE,168,1830,0,0,3/9/2018,3/9/2018,Habitation non meublé,3/9/2017
1,N/A,Denis,BENOIST,Laurence DEBAIN,laurencedebain@gmail.com,F,3/7 BIS RUE LACAILLE,169,3370,0,0,11/1/2017,11/1/2017,Habitation non meublé,11/1/2016
1,N/A,Nicolas,BLANCKAERT,Laurence DEBAIN,laurencedebain@gmail.com,F,3/7 BIS RUE LACAILLE,170,1510,0,0,2/7/2018,2/7/2018,Habitation non meublé,2/7/2017
1,N/A,Marie,FOURNIER,Maud GAERTNER,maudgaertner@gmail.com,F,30 Rue des Favorites,2,1670,0,0,3/13/2018,3/13/2018,Habitation non meublé,3/13/2017
1,N/A,Nicolas,FERMAUT,Eric EPAILLARD,ericepaillard@gmail.com,F,32 RUE DE LOURMEL,2,2430,0,0,2/19/2018,2/19/2018,Habitation non meublé,2/19/2017
1,N/A,Laurent,PINTO,Herve FARESS,hervefaress@gmail.com,F,38 Rue des Cevennes,31,1810,0,0,10/1/2017,10/1/2017,Habitation non meublé,10/1/2016
1,N/A,Sylvine,TOSTAIN,Herve FARESS,hervefaress@gmail.com,F,38 Rue des Cevennes,32,970,0,0,12/5/2017,12/5/2017,Habitation non meublé,12/5/2016
1,N/A,Patrice,TOULEMONDE,Herve FARESS,hervefaress@gmail.com,F,38 Rue des Cevennes,33,1730,0,0,2/4/2018,2/4/2018,Habitation non meublé,2/4/2017
1,N/A,Cyrille,VANDEWOESTYNE,Herve FARESS,hervefaress@gmail.com,F,38 Rue des Cevennes,35,570,0,0,11/1/2017,11/1/2017,Habitation non meublé,11/1/2016
1,N/A,Bruno,WATRELOT,Herve FARESS,hervefaress@gmail.com,F,38 Rue des Cevennes,37,4040,0,0,10/20/2017,10/20/2017,Habitation non meublé,10/20/2016
1,N/A,Sophie,CANNESSON,Herve FARESS,hervefaress@gmail.com,F,38 Rue des Cevennes,45,180,0,0,11/1/2017,11/1/2017,Habitation non meublé,11/1/2016
1,N/A,Matthieu,CLAEYS,Herve FARESS,hervefaress@gmail.com,F,38 Rue des Cevennes,48,490,0,0,10/5/2017,10/5/2017,Habitation non meublé,10/5/2016
1,N/A,Alexandre,D'HEYGERE,Herve FARESS,hervefaress@gmail.com,F,38 Rue des Cevennes,53,3830,0,0,11/1/2017,11/15/2017,Habitation non meublé,11/15/2016
1,N/A,Marion,DELESALLE,Herve FARESS,hervefaress@gmail.com,F,38 Rue des Cevennes,55,3000,0,0,1/11/2018,1/11/2018,Habitation non meublé,1/11/2017
1,N/A,Pierre,FARRUGIA,Herve FARESS,hervefaress@gmail.com,F,38 Rue des Cevennes,102,4790,0,0,4/4/2017,4/4/2017,Habitation non meublé,4/4/2016
1,N/A,Philippe,DECLERCK,Herve FARESS,hervefaress@gmail.com,F,38 Rue des Cevennes,200,1190,0,0,3/1/2018,3/5/2018,Habitation non meublé,3/5/2017
1,N/A,Géraldine,DELANNAY,Herve FARESS,hervefaress@gmail.com,F,38 Rue des Cevennes,216,4770,0,0,2/21/2018,2/21/2018,Habitation non meublé,2/21/2017
1,N/A,Vincent,DUBOUT,Jean-Robert PERROT,jean-robertperrot@gmail.com,F,46-52 RUE PERNETY,295,2620,0,0,6/1/2017,6/1/2017,Habitation non meublé,6/1/2016
1,N/A,Jean-Sébastien,EVRARD,Jean-Robert PERROT,jean-robertperrot@gmail.com,F,46-52 RUE PERNETY,363,3070,0,0,3/1/2018,3/1/2018,Habitation non meublé,3/1/2017
1,N/A,Christelle,FAVIEZ,Jean-Robert PERROT,jean-robertperrot@gmail.com,F,46-52 RUE PERNETY,364,960,0,0,4/1/2017,4/1/2017,Habitation non meublé,4/1/2016
1,N/A,Jean-Luc,PARIS,Helene LE VEN,heleneleven@gmail.com,F,51 RUE DE BABYLONE,15,1140,0,0,1/1/2018,1/1/2018,Habitation non meublé,1/1/2017
1,N/A,Pascal,JONCQUEZ,Claude JOLIVET,claudejolivet@gmail.com,F,7 RUE CART,6,2550,0,0,11/1/2017,11/1/2017,Habitation non meublé,11/1/2016
1,N/A,Sophie,LANZA,Claude JOLIVET,claudejolivet@gmail.com,F,7 RUE CART,9,4210,0,0,1/1/2018,1/1/2018,Habitation non meublé,1/1/2017
1,N/A,Pascale,LE MARHADOUR,Claude JOLIVET,claudejolivet@gmail.com,F,7 RUE CART,10,2970,0,0,3/3/2018,3/3/2018,Habitation non meublé,3/3/2017
1,N/A,Boris,LEQUINT,Claude JOLIVET,claudejolivet@gmail.com,F,7 RUE CART,13,880,0,0,2/1/2018,2/1/2018,Habitation non meublé,2/1/2017
1,N/A,Dominique,LESCAILLET,Claude JOLIVET,claudejolivet@gmail.com,F,7 RUE CART,14,1160,0,0,6/1/2017,6/1/2017,Habitation non meublé,6/1/2016
1,N/A,Bertrand,MACAREZ,Claude JOLIVET,claudejolivet@gmail.com,F,7 RUE CART,17,2520,0,0,11/18/2017,11/18/2017,Habitation non meublé,11/18/2016
1,N/A,Mathieu,MIELLET,Claude JOLIVET,claudejolivet@gmail.com,F,7 RUE CART,21,4860,0,0,11/21/2017,11/21/2017,Habitation non meublé,11/21/2016
1,N/A,Emmanuel,MOTTE,Claude JOLIVET,claudejolivet@gmail.com,F,7 RUE CART,22,2950,0,0,11/1/2017,11/1/2017,Habitation non meublé,11/1/2016
1,N/A,Caroline,DEPASSE,Claude JOLIVET,claudejolivet@gmail.com,F,7 RUE CART,73,500,0,0,11/1/2017,11/1/2017,Habitation non meublé,11/1/2014
1,N/A,Frédéric,BUFFIN,David DONADEY,daviddonadey@gmail.com,F,7/7 BIS PLACE DU COMMERCE,175,1380,0,0,6/1/2017,6/1/2017,Habitation non meublé,6/1/2016
1,N/A,Guillaume,DANEL,Stephane DECAVELE,stephanedecavele@gmail.com,F,8 RUE DE PARIS,30,3330,0,0,11/10/2017,11/10/2017,Habitation non meublé,11/10/2016
1,N/A,Jean-Baptiste,VANCAUWENBERGHE,Stephane DECAVELE,stephanedecavele@gmail.com,F,8 RUE DE PARIS,34,1310,0,0,5/1/2017,5/1/2017,Habitation non meublé,5/1/2016
1,N/A,Fabrice,VANDERSCHOOTEN,Stephane DECAVELE,stephanedecavele@gmail.com,F,8 RUE DE PARIS,35,4290,0,0,4/1/2017,4/1/2017,Habitation non meublé,4/1/2016
1,N/A,Patrick,CAHON,Stephane DECAVELE,stephanedecavele@gmail.com,F,8 RUE DE PARIS,37,2510,0,0,1/1/2018,1/1/2018,Habitation non meublé,1/1/2017
1,N/A,Gilles,DE SAINT-AFFRIQUE,Stephane DECAVELE,stephanedecavele@gmail.com,F,8 RUE DE PARIS,39,2450,0,0,3/1/2018,3/1/2018,Habitation non meublé,3/1/2017
1,N/A,Christophe,GEFFROY,Stephane DECAVELE,stephanedecavele@gmail.com,F,8 RUE DE PARIS,113,1250,0,0,4/18/2017,4/18/2017,Habitation non meublé,4/18/2016
1,N/A,Julien,LOCTIN,Stephane DECAVELE,stephanedecavele@gmail.com,F,8 RUE DE PARIS,114,1660,0,0,10/12/2017,10/12/2017,Habitation non meublé,10/12/2016
1,N/A,Jimmy,MAY,Stephane DECAVELE,stephanedecavele@gmail.com,F,8 RUE DE PARIS,115,1410,0,0,6/1/2017,6/1/2017,Habitation non meublé,6/1/2016
1,N/A,Roland,MOTTE,Stephane DECAVELE,stephanedecavele@gmail.com,F,8 RUE DE PARIS,116,30,0,0,2/1/2018,2/1/2018,Habitation non meublé,2/1/2017
1,N/A,Pascal,MULLIEZ,Stephane DECAVELE,stephanedecavele@gmail.com,F,8 RUE DE PARIS,117,400,0,0,11/1/2017,11/1/2017,Habitation non meublé,11/1/2016
1,N/A,Pierre,NOYON,Stephane DECAVELE,stephanedecavele@gmail.com,F,8 RUE DE PARIS,118,4420,0,0,3/1/2018,3/1/2018,Habitation non meublé,3/1/2017
1,N/A,Eric,PEYRELONGUE,Stephane DECAVELE,stephanedecavele@gmail.com,F,8 RUE DE PARIS,120,4420,0,0,4/1/2017,4/1/2017,Habitation non meublé,4/1/2016
1,N/A,Olivier,RIBAULT,Stephane DECAVELE,stephanedecavele@gmail.com,F,8 RUE DE PARIS,125,3030,0,0,12/10/2017,12/10/2017,Habitation non meublé,12/10/2016
1,N/A,Christophe,VERLY,Stephane DECAVELE,stephanedecavele@gmail.com,F,8 RUE DE PARIS,127,4680,0,0,1/17/2018,1/17/2018,Habitation non meublé,1/17/2017
1,N/A,Mickael,VERSTRAETE,Stephane DECAVELE,stephanedecavele@gmail.com,F,8 RUE DE PARIS,131,840,0,0,10/1/2017,10/1/2017,Habitation non meublé,10/1/2016
1,N/A,Kamel,DENIZART,Stephane DECAVELE,stephanedecavele@gmail.com,F,8 RUE DE PARIS,281,710,0,0,6/15/2017,6/16/2017,Habitation non meublé,6/16/2016
1,N/A,Christophe,BROUILLARD,Jacques MORVAN,jacquesmorvan@gmail.com,F,80 AVENUE PHILIPPE AUGUSTE,10,2610,0,0,7/1/2017,6/1/2017,Habitation non meublé,6/1/2016
